Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2023	Polymeric Cytoskeletal Fiber (GO:0099513)	57/265	1.074396e-02	1.496196e-01	0	0	1.445564e+00	6.553335e+00	SYNM;KIF14;LMOD1;KIF12;KIF11;ARHGAP6;KIF15;TUBA1C;PSTPIP1;KIF5C;KIF5A;RAC2;COTL1;KIF21A;KIF21B;KIF1A;KRT6A;DYNC2H1;TMOD1;KRT4;DST;TPM2;KIF23;TUBG2;KCNAB2;EML4;HCK;TUBB2B;KIFC1;GAS2;KIF2C;KIF20A;MAPT;LCP1;TRIM55;SPTBN4;WAS;PPL;CORO1A;MAP6;FSD1;MISP;CCT5;PRPH;MICAL2;DCDC2;ACTL8;TUBB4A;GFAP;CCT6A;CENPE;DIAPH1;BFSP2;DIAPH3;CDK5;KRT14;EPPK1
GO_Cellular_Component_2023	Endocytic Vesicle Lumen (GO:0071682)	8/21	1.225300e-02	1.645402e-01	0	0	3.233948e+00	1.423579e+01	HSPH1;CTSL;SAA1;HBB;HYOU1;APOE;CALR;APOB
GO_Cellular_Component_2023	Intracellular Organelle Lumen (GO:0070013)	161/856	1.396709e-02	1.810905e-01	0	0	1.226680e+00	5.239215e+00	ERO1A;DMGDH;CDA;PROS1;NUDT1;TP53AIP1;PNP;PSMD2;PDK4;COTL1;IL12B;PDK1;IGFBP1;TOR3A;GPT2;P3H2;KERA;HOGA1;ILF2;PDIA6;PDIA5;OSCAR;CHIT1;BIN2;MTHFD2;SCO2;IL23A;COL4A1;BOLA3;DNAJB11;COL4A6;COL8A1;COL17A1;CFD;COL13A1;PSMD14;PDGFA;CCNB1;HSPH1;PRDX4;PDGFD;STC2;ARSI;APOE;ARSG;APOB;ARSB;TXNDC5;COL28A1;HSPA8;MUC16;BDNF;ADHFE1;TMEM132A;PDE2A;IDH2;FN1;PRG2;GGH;PYCR1;LYZ;MANF;COL1A1;BMP4;COL1A2;COL5A1;P4HA1;P4HA3;OGN;COL5A2;CALU;CDK1;SDC1;HYOU1;COL9A3;PYROXD2;CALR;ARHGAP11B;COLGALT2;TNFAIP6;CTSZ;PCSK9;HBB;CTSS;DHTKD1;MYDGF;ADAMTS5;HK3;CTSL;CTSH;COL10A1;ME3;ME2;MUC15;TK1;ACADS;CTSD;AASS;CAMP;CTSC;SGCG;CTSB;ADAMTS7;ACTR2;COL25A1;RNASET2;MARS2;RHBDF2;BGN;PLAUR;DARS2;TFB2M;AMPD3;MMP8;MMP9;CKAP4;DCN;F5;PSMA5;CCNA2;MMP11;F8;VCAN;VGF;CAT;MZB1;FASTKD5;RDH5;ALDOC;PLEKHO2;CSTB;ITIH2;COL11A1;PRELP;TSPAN33;COL19A1;HSPD1;ACAN;MTHFD1L;GPC3;PDSS1;BCO2;GSN;F10;AADAT;COL22A1;GSR;HSPE1;ETNPPL;GARS1;COL3A1;KRT17;GLB1;COL7A1;QPCT;SAA1;PTPN6;MNDA;NAGS;FMOD;PNPLA2
GO_Cellular_Component_2023	Extrinsic Component Of Cytoplasmic Side Of Plasma Membrane (GO:0031234)	20/77	1.679239e-02	2.039369e-01	0	0	1.846020e+00	7.544368e+00	BLK;CARMIL2;SYK;STAC3;PTK6;KCNAB2;PLEKHA4;FGR;HCK;TIAM1;ZAP70;RACGAP1;RGS1;LCK;JAK3;CYTH1;FERMT2;MYD88;GCOM1;CDK16
GO_Cellular_Component_2023	Membrane Raft (GO:0045121)	38/169	1.681395e-02	2.039369e-01	0	0	1.528035e+00	6.242857e+00	SELPLG;AHNAK;ITGB2;THY1;CD79A;PGK1;CD36;CTSD;NTSR1;PAG1;CD177;MME;CAVIN1;CAV2;CAVIN2;CAV1;NFAM1;ARID3A;SORBS1;SULF1;LAX1;CLIP3;ZAP70;CD4;PTPRC;RAP2B;CD8A;LCK;BTK;CD226;CD48;LCP2;MAPT;TLR6;IL6ST;MS4A1;CARD11;ABCG2
GO_Cellular_Component_2023	Endocytic Vesicle (GO:0030139)	43/196	1.752210e-02	2.058847e-01	0	0	1.480850e+00	5.988992e+00	CAMK2B;GRIA2;CEMIP;CAMK2A;STAB2;DYSF;LPAR2;HBB;NOD2;CORO1A;CTSS;RINL;HSPH1;CTSL;AP2S1;CTLA4;APOE;CD36;APOB;HLA-DQA2;ABCD1;RAB11FIP4;GRIA3;WLS;HLA-DPA1;GRIA4;MSR1;CAV1;AVPR2;ENTPD7;DAB2IP;SCIMP;EHD2;MARCO;RAB31;NOSTRIN;SAA1;HCLS1;HLA-DRA;HYOU1;CALR;HLA-DQB2;RAB9B
GO_Cellular_Component_2023	Cyclin-Dependent Protein Kinase Holoenzyme Complex (GO:0000307)	12/40	1.942793e-02	2.213606e-01	0	0	2.253023e+00	8.879261e+00	CCNA2;CCNB2;CCNB1;CDK5;CCNE1;CCNF;CDK1;CKS2;CKS1B;CDK16;CDK5R1;MCM2
GO_Cellular_Component_2023	Calcium Channel Complex (GO:0034704)	16/59	2.054788e-02	2.213650e-01	0	0	1.956817e+00	7.602228e+00	CACNA2D1;MCUB;STAC3;CACNA2D2;PKD2L1;CACNA1F;CACNA1E;RYR3;CACNA1G;CASQ2;CACHD1;MICU3;SCN4A;SCN5A;SCN2A;SCN3A
GO_Cellular_Component_2023	Microfibril (GO:0001527)	5/11	2.076683e-02	2.213650e-01	0	0	4.377020e+00	1.695832e+01	FBN2;MFAP4;MFAP2;LTBP4;THSD4
GO_Cellular_Component_2023	Vacuolar Lumen (GO:0005775)	36/161	2.119452e-02	2.213650e-01	0	0	1.516685e+00	5.845322e+00	GRN;PRELP;IFI30;CTSS;GM2A;CTSL;GPC3;PSMD1;CTSF;APOB;CTSD;ARSB;ELANE;CTSC;TXNDC5;CTSA;HSPA8;ACTR2;RNASET2;BGN;GGH;KERA;LYZ;UNC13D;DCN;ARHGAP45;VCAN;GLB1;OGN;SDC1;MAN2B1;MNDA;HPSE;FMOD;FTL;LGMN
GO_Cellular_Component_2023	MHC Class II Protein Complex (GO:0042613)	6/15	2.273722e-02	2.310593e-01	0	0	3.502086e+00	1.325103e+01	HLA-DMB;HLA-DRA;HLA-DOB;HLA-DQA2;HLA-DQB2;HLA-DPA1
GO_Cellular_Component_2023	Condensed Chromosome (GO:0000793)	16/60	2.397468e-02	2.372231e-01	0	0	1.912230e+00	7.134064e+00	IHO1;NCAPG2;NCAPG;SMC6;MKI67;SMC1A;SMC4;CENPA;NCAPH;SGO1;CENPE;RAD51;FANCD2;CHEK1;RCC1;SHOC1
GO_Cellular_Component_2023	Clathrin-Coated Vesicle Membrane (GO:0030665)	22/90	2.493759e-02	2.404239e-01	0	0	1.702090e+00	6.283060e+00	HSPA8;TFRC;AVPR2;TGFA;CD3G;RASSF9;LRP2;CD3D;CD4;AP2S1;HLA-DRA;ENTHD1;SLC17A7;MYCBPAP;APOE;APOB;FCGR1A;IL7R;HLA-DQA2;HLA-DQB2;VAMP2;HLA-DPA1
GO_Cellular_Component_2023	Endolysosome (GO:0036019)	9/28	2.617769e-02	2.460702e-01	0	0	2.489179e+00	9.067699e+00	TASL;CTSL;AP2S1;PCSK9;TLR8;NRG1;CTSS;CTSB;LGMN
GO_Cellular_Component_2023	Actin Filament (GO:0005884)	18/71	2.843656e-02	2.607841e-01	0	0	1.786112e+00	6.358702e+00	TMOD1;SPTBN4;TPM2;LMOD1;WAS;MICAL2;ARHGAP6;CORO1A;ACTL8;HCK;DIAPH1;PSTPIP1;DIAPH3;COTL1;RAC2;GAS2;LCP1;MISP
GO_Cellular_Component_2023	Podosome (GO:0002102)	5/12	3.099022e-02	2.774362e-01	0	0	3.751508e+00	1.303305e+01	GSN;BIN2;LPXN;LCP1;FERMT3
GO_Cellular_Component_2023	Sarcoglycan Complex (GO:0016012)	3/5	3.179430e-02	2.780153e-01	0	0	7.875586e+00	2.715871e+01	SGCE;SGCZ;SGCG
GO_Cellular_Component_2023	Secretory Granule Lumen (GO:0034774)	63/316	3.550134e-02	3.033751e-01	0	0	1.312488e+00	4.381329e+00	ARHGAP9;CDA;PROS1;SERPINE1;CTSZ;HK3;PNP;GM2A;PSMD2;COTL1;PSMD1;CTSH;CTSD;CAMP;CTSC;SGCG;ACTR2;RNASET2;NRG1;AMPD3;MMP8;ILF2;UNC13D;F5;ARHGAP45;OSCAR;CHIT1;PSMA5;FGR;F8;BIN2;CAT;ALDOC;DOCK2;FTL;CFD;CSTB;GRN;PSMD14;PDGFA;PRDX4;ARSB;ELANE;S100A11;TXNDC5;CTSA;HSPA8;AOC1;GSN;FN1;IGF2;GGH;VEGFD;LYZ;CYRIB;GLB1;QPCT;MAN2B1;MNDA;PTPN6;S100P;HPSE;FERMT3
GO_Cellular_Component_2023	Clathrin-Coated Endocytic Vesicle Membrane (GO:0030669)	17/68	3.690642e-02	3.083736e-01	0	0	1.752695e+00	5.782789e+00	TFRC;AVPR2;TGFA;CD3G;LRP2;CD3D;CD4;AP2S1;HLA-DRA;APOE;APOB;FCGR1A;IL7R;HLA-DQA2;HLA-DQB2;VAMP2;HLA-DPA1
GO_Cellular_Component_2023	Voltage-Gated Calcium Channel Complex (GO:0005891)	13/49	4.097262e-02	3.349067e-01	0	0	1.898070e+00	6.064050e+00	CATSPER1;CATSPER2;CACNA2D1;STAC3;CACNA2D2;CACNA1F;CACNA1E;CACNA1G;CACHD1;SCN4A;SCN5A;SCN2A;SCN3A
GO_Cellular_Component_2023	Actin Cytoskeleton (GO:0015629)	64/327	4.774321e-02	3.759544e-01	0	0	1.282258e+00	3.900525e+00	LAD1;ONECUT2;FAM107A;LMOD1;SLC2A1;PKD2L1;FMN2;ARHGAP6;MYLK;LIMD2;RND1;SAMD14;PSTPIP1;CFL2;RAC2;COTL1;MYOZ3;KNTC1;TMOD1;ACTR3;ACTR2;DAPK1;TPM2;DENND2A;FGR;CLDN5;HCK;BIN2;GAS2;ADAM8;LCP1;RAPGEF3;GCOM1;SPTBN4;CD274;PLEKHH2;AHNAK;SYNPO2;WAS;PDXP;CORO1A;BARX2;CNN1;ABL2;LPXN;RGS22;MISP;GBP1;CARMIL2;FYB1;GSN;MICAL2;ACTL8;CORO2B;EFR3B;ANLN;DIAPH1;DIAPH3;PARVG;ARPC3;SPRY2;MYO1F;FERMT3;MYO1G
GO_Cellular_Component_2023	Ficolin-1-Rich Granule Membrane (GO:0101003)	15/60	4.799417e-02	3.759544e-01	0	0	1.752223e+00	5.320932e+00	FCER1G;SLC11A1;ITGB2;SLC2A3;FPR2;LILRB2;DIAPH1;CLEC4C;NFASC;DOK3;ITGAX;TBC1D10C;DSG1;NCKAP1L;DSC1
GO_Cellular_Component_2023	Specific Granule Lumen (GO:0035580)	15/61	5.457477e-02	4.135952e-01	0	0	1.714028e+00	4.984709e+00	AOC1;CTSZ;GGH;MMP8;LYZ;ILF2;OSCAR;CHIT1;QPCT;PTPN6;HPSE;DOCK2;CTSD;CAMP;ELANE
GO_Cellular_Component_2023	Dystroglycan Complex (GO:0016011)	3/6	5.609934e-02	4.135952e-01	0	0	5.250078e+00	1.512354e+01	SGCE;SGCZ;SGCG
GO_Cellular_Component_2023	Low-Density Lipoprotein Particle (GO:0034362)	3/6	5.609934e-02	4.135952e-01	0	0	5.250078e+00	1.512354e+01	APOE;APOB;PLA2G7
GO_Cellular_Component_2023	Plasma Membrane Raft (GO:0044853)	19/82	5.743956e-02	4.153322e-01	0	0	1.585631e+00	4.530183e+00	SELPLG;CAVIN1;IRS1;CAV2;CAVIN2;CAV1;ITGB2;LRP8;HCK;EHD2;KIF18A;CD8A;NOS1AP;FXYD1;LCP2;CD36;SCN5A;MS4A1;CD177
GO_Cellular_Component_2023	Postsynaptic Specialization Membrane (GO:0099634)	10/38	7.138853e-02	5.064545e-01	0	0	1.876343e+00	4.952828e+00	GRIA2;NLGN1;NETO1;GRIK5;GRIK3;SYNDIG1;GRIK1;GRIN2B;GRIA3;GRIA4
GO_Cellular_Component_2023	Excitatory Synapse (GO:0060076)	7/24	7.646537e-02	5.315226e-01	0	0	2.162699e+00	5.560121e+00	GRIA2;NLGN1;NLGN4X;NETO1;ITGA3;SYNDIG1;SLC17A7
GO_Cellular_Component_2023	Clathrin-Coated Endocytic Vesicle (GO:0045334)	19/85	7.774932e-02	5.315226e-01	0	0	1.513286e+00	3.865333e+00	CEMIP;TFRC;AVPR2;TGFA;CD3G;LRP2;CD3D;CD4;AP2S1;CTLA4;HLA-DRA;APOE;APOB;FCGR1A;IL7R;HLA-DQA2;HLA-DQB2;VAMP2;HLA-DPA1
GO_Cellular_Component_2023	Postsynaptic Density Membrane (GO:0098839)	9/34	8.209082e-02	5.511812e-01	0	0	1.891099e+00	4.727614e+00	GRIA2;NETO1;GRIK5;GRIK3;SYNDIG1;GRIK1;GRIN2B;GRIA3;GRIA4
GO_Cellular_Component_2023	Microtubule (GO:0005874)	37/185	8.559227e-02	5.623072e-01	0	0	1.315166e+00	3.232889e+00	KIF14;KIF12;KIF11;SKA3;SKA1;AURKB;KIF15;AURKA;TUBA1C;KIF5C;KIF5A;MAP6;KIF21A;KIF21B;KIF1A;FSD1;CCT5;DYNC2H1;PLK1;DCDC2;KIF23;KCNAB2;TUBG2;TUBB4A;EML4;CCT6A;CENPE;TUBB2B;CDK5;KIFC1;PRC1;KIF4A;CDK1;KIF2C;KIF20A;MAPT;TRIM55
GO_Cellular_Component_2023	Bicellular Tight Junction (GO:0005923)	18/81	8.823438e-02	5.623072e-01	0	0	1.501705e+00	3.645777e+00	AOC1;FRMPD2;MAGI2;WNK4;CLDN11;CLDN5;CHAF1B;RAP2B;CLMP;SH3BP1;CLDN14;EPCAM;CLDN19;AMOTL2;EPPK1;ECT2;MPDZ;CYTH1
GO_Cellular_Component_2023	Potassium Channel Complex (GO:0034705)	18/81	8.823438e-02	5.623072e-01	0	0	1.501705e+00	3.645777e+00	CNTNAP2;KCNJ6;KCNC2;KCNB1;KCNIP2;GRIK5;KCNA1;KCNIP3;KCNC4;KCNA2;GRIK3;KCNA3;KCNJ16;GRIK1;KCNAB2;DPP6;KCNMB1;HCN2
GO_Cellular_Component_2023	Endosome Lumen (GO:0031904)	7/25	9.215368e-02	5.723222e-01	0	0	2.042427e+00	4.869755e+00	CTSL;IL12B;APOB;PDLIM4;CTSS;CTSB;LGMN
GO_Cellular_Component_2023	Phagocytic Vesicle Membrane (GO:0030670)	11/45	9.437228e-02	5.723222e-01	0	0	1.699670e+00	4.012084e+00	PIP4P2;ATP6V0B;RAB31;HVCN1;SLC11A1;RAC2;TAP1;CYBA;CALR;CLEC4E;ATP6V0D2
GO_Cellular_Component_2023	Sarcoplasmic Reticulum (GO:0016529)	11/45	9.437228e-02	5.723222e-01	0	0	1.699670e+00	4.012084e+00	JPH2;GSTM2;JSRP1;CCDC78;CMYA5;NOS1AP;ATP2A3;ITPR1;CASQ2;RYR3;TRDN
GO_Cellular_Component_2023	MHC Protein Complex (GO:0042611)	6/21	1.061599e-01	6.335895e-01	0	0	2.100501e+00	4.711021e+00	HLA-DMB;HLA-DRA;HLA-DOB;HLA-DQA2;HLA-DQB2;HLA-DPA1
GO_Cellular_Component_2023	Supramolecular Fiber (GO:0099512)	9/36	1.101471e-01	6.387691e-01	0	0	1.750809e+00	3.862177e+00	FBN2;MYH7B;MFAP4;MFAP2;LTBP4;MYH11;CTPS1;FBLN5;THSD4
GO_Cellular_Component_2023	Caveola (GO:0005901)	14/62	1.104510e-01	6.387691e-01	0	0	1.532439e+00	3.376245e+00	CAVIN1;IRS1;CAV2;CAVIN2;CAV1;SORBS1;LRP8;HCK;EHD2;KIF18A;NOS1AP;FXYD1;CD36;SCN5A
GO_Cellular_Component_2023	Phagocytic Vesicle (GO:0045335)	21/100	1.121244e-01	6.387691e-01	0	0	1.397136e+00	3.057139e+00	ATP6V0B;NCF1;SYK;NCF2;SLC11A1;HVCN1;TAP1;CYBA;NOD2;CORO1A;SCIMP;CTSS;PIP4P2;RAB31;RAC2;ADAM8;CALR;CD36;CLEC4E;ATP6V0D2;RAB9B
GO_Cellular_Component_2023	NADPH Oxidase Complex (GO:0043020)	5/17	1.225310e-01	6.499923e-01	0	0	2.187728e+00	4.592897e+00	NCF1;NCF2;NOXA1;RAC2;NOX4
GO_Cellular_Component_2023	Protein Kinase Complex (GO:1902911)	5/17	1.225310e-01	6.499923e-01	0	0	2.187728e+00	4.592897e+00	IRS1;INSRR;NEK10;IKBKE;IGF1R
GO_Cellular_Component_2023	Chylomicron (GO:0042627)	3/8	1.227379e-01	6.499923e-01	0	0	3.149672e+00	6.607079e+00	APOC1;APOE;APOB
GO_Cellular_Component_2023	Junctional Sarcoplasmic Reticulum Membrane (GO:0014701)	3/8	1.227379e-01	6.499923e-01	0	0	3.149672e+00	6.607079e+00	JPH2;CASQ2;TRDN
GO_Cellular_Component_2023	Outer Dynein Arm (GO:0036157)	3/8	1.227379e-01	6.499923e-01	0	0	3.149672e+00	6.607079e+00	DNAH17;DNAH8;DNAH5
GO_Cellular_Component_2023	Microtubule Cytoskeleton (GO:0015630)	63/342	1.255788e-01	6.558005e-01	0	0	1.188307e+00	2.465526e+00	KIF14;BUB1B;KIF12;KIF11;KIF15;CDC20;TUBA1C;KIF5C;KIF5A;KIF21A;FBXO5;KIF21B;KIF1A;GTSE1;DYNC2H1;DST;CKAP2L;CKAP2;KIF23;TUBG2;KCNAB2;HASPIN;EML4;ANKFN1;TUBB2B;KIFC1;JTB;BIRC5;KIF2C;KIF20A;MAPT;GAPDH;MAD1L1;TRIM55;CDCA8;TTK;HMMR;SKA1;AURKB;AURKA;CCNB2;RACGAP1;MAP6;FSD1;CCT5;ENKD1;SEPTIN1;PLK1;SEPTIN6;DCDC2;TUBB4A;CCT6A;EHD2;TPX2;CENPE;CENPF;KIF18A;TTLL3;CDK5;PRC1;SPRY2;PTPN7;CDK16
GO_Cellular_Component_2023	Lytic Vacuole (GO:0000323)	42/223	1.439301e-01	7.220371e-01	0	0	1.220215e+00	2.365297e+00	GRN;TINAGL1;PDE1C;CTSZ;PCSK9;CXCR4;TMEM97;LRP2;IFI30;CST7;CTSS;CTSL;CTSH;ARSG;CTSF;CD34;CTSD;HLA-DOB;ARSB;CTSC;CTSB;CTSA;HSPA8;USP6;SLC11A1;RNASET2;LAPTM5;PRSS16;EPDR1;PLAAT3;GRIN2B;UNC13D;GFAP;HCK;MFHAS1;HLA-DRA;MAN2B1;HPSE;OCIAD2;ADA;RAB9B;LGMN
GO_Cellular_Component_2023	Ionotropic Glutamate Receptor Complex (GO:0008328)	8/33	1.462926e-01	7.220371e-01	0	0	1.680451e+00	3.230072e+00	GRIA2;GRIK5;GRIK3;GRIK1;GRIN2B;SHISA8;GRIA3;GRIA4
GO_Cellular_Component_2023	Cytoplasmic Vesicle Lumen (GO:0060205)	23/115	1.487790e-01	7.220371e-01	0	0	1.313778e+00	2.503132e+00	CFD;ARHGAP9;CDA;HSPA8;CSTB;GSN;PSMD14;AMPD3;ARHGAP45;FGR;PSMA5;HK3;PNP;PRDX4;BIN2;PSMD2;CAT;COTL1;CTSH;ALDOC;S100P;S100A11;SGCG
GO_Cellular_Component_2023	Heterochromatin (GO:0000792)	11/49	1.501620e-01	7.220371e-01	0	0	1.520395e+00	2.882729e+00	H2AZ1;HELLS;UHRF1;CDKN2A;CBX2;BEND3;HMGA1;IKZF1;BAZ1A;MACROH2A1;WDR76
GO_Cellular_Component_2023	Tight Junction (GO:0070160)	19/93	1.530158e-01	7.220371e-01	0	0	1.349042e+00	2.532440e+00	AOC1;FRMPD2;MAGI2;WNK4;CLDN11;CLDN5;CHAF1B;RAP2B;CLMP;SH3BP1;CLDN14;EPCAM;CLDN19;AMOTL2;EPPK1;ECT2;MPDZ;CYTH1;JAM2
GO_Cellular_Component_2023	Serine/Threonine Protein Kinase Complex (GO:1902554)	13/60	1.535582e-01	7.220371e-01	0	0	1.452887e+00	2.722238e+00	DAPK1;CCNF;CKS1B;CCNA2;CCNB2;ACVR1C;CDK5;CKS2;CDK1;IKBKE;MCM2;CDK16;CDK5R1
GO_Cellular_Component_2023	Transport Vesicle Membrane (GO:0030658)	13/60	1.535582e-01	7.220371e-01	0	0	1.452887e+00	2.722238e+00	SEC13;SEC24A;TGFA;RASSF9;CA4;HLA-DRA;SLC17A7;SEC24D;HLA-DQA2;FOLR1;HLA-DQB2;VAMP2;HLA-DPA1
GO_Cellular_Component_2023	Lipid Droplet (GO:0005811)	17/82	1.543020e-01	7.220371e-01	0	0	1.374042e+00	2.567869e+00	EDA;RSAD2;CAV1;HILPDA;LPCAT1;G0S2;HSD17B13;ACSL3;CKAP4;CIDEC;CLDN11;LIPE;FABP4;IRAK1;GAPDH;PLIN5;PNPLA2
GO_Cellular_Component_2023	Cortical Actin Cytoskeleton (GO:0030864)	10/44	1.555452e-01	7.220371e-01	0	0	1.544670e+00	2.874352e+00	SPTBN4;CLDN5;PLEKHH2;GSN;SLC2A1;COTL1;CORO1A;MISP;RAPGEF3;GCOM1
GO_Cellular_Component_2023	Condensed Chromosome, Centromeric Region (GO:0000779)	3/9	1.630731e-01	7.387406e-01	0	0	2.624570e+00	4.759807e+00	SGO1;CENPE;CENPA
GO_Cellular_Component_2023	Sodium:Potassium-Exchanging ATPase Complex (GO:0005890)	3/9	1.630731e-01	7.387406e-01	0	0	2.624570e+00	4.759807e+00	FXYD1;ATP1A2;ATP1B2
GO_Cellular_Component_2023	Azurophil Granule Lumen (GO:0035578)	18/89	1.718913e-01	7.600198e-01	0	0	1.331862e+00	2.345266e+00	CTSA;ACTR2;GRN;RNASET2;GGH;LYZ;UNC13D;ARHGAP45;GM2A;GLB1;PSMD1;MAN2B1;MNDA;CTSC;ARSB;ELANE;FTL;TXNDC5
GO_Cellular_Component_2023	Apical Junction Complex (GO:0043296)	21/106	1.731222e-01	7.600198e-01	0	0	1.298049e+00	2.276463e+00	AOC1;FRMPD2;MAGI2;WNK4;SORBS1;CLDN11;CLDN5;CHAF1B;AJM1;RAP2B;CLMP;SAPCD2;SH3BP1;CLDN14;EPCAM;CLDN19;AMOTL2;EPPK1;ECT2;MPDZ;CYTH1
GO_Cellular_Component_2023	Voltage-Gated Potassium Channel Complex (GO:0008076)	15/73	1.821039e-01	7.600198e-01	0	0	1.358428e+00	2.313645e+00	CNTNAP2;KCNJ6;KCNC2;KCNB1;KCNIP2;KCNA1;KCNIP3;KCNC4;KCNA2;KCNA3;KCNJ16;KCNAB2;DPP6;KCNMB1;HCN2
GO_Cellular_Component_2023	Alveolar Lamellar Body (GO:0097208)	2/5	1.836631e-01	7.600198e-01	0	0	3.498958e+00	5.929517e+00	LAMP3;CTSH
GO_Cellular_Component_2023	Gamma-Delta T Cell Receptor Complex (GO:0042106)	2/5	1.836631e-01	7.600198e-01	0	0	3.498958e+00	5.929517e+00	CD3G;CD3E
GO_Cellular_Component_2023	Sex Chromosome (GO:0000803)	2/5	1.836631e-01	7.600198e-01	0	0	3.498958e+00	5.929517e+00	SMC6;MACROH2A1
GO_Cellular_Component_2023	Uniplex Complex (GO:1990246)	2/5	1.836631e-01	7.600198e-01	0	0	3.498958e+00	5.929517e+00	MCUB;MICU3
GO_Cellular_Component_2023	Axon (GO:0030424)	38/205	1.839410e-01	7.600198e-01	0	0	1.196049e+00	2.025079e+00	RET;CNTNAP2;ROBO4;HEPACAM;KCNC2;KCNC4;PTPRO;KCNA2;GRIK3;KCNA3;LRP2;IGF1R;CALCR;GPER1;BOC;MAP6;KIF1A;EPHB2;DRD2;PRPH;NTRK1;NTRK2;MME;KCNB1;STAT1;INSRR;DAB2IP;SYT8;CLDN11;GARS1;NFASC;CDK5;CNTN1;MAPT;CNTN4;SCN2A;HCN2;CDK5R1
GO_Cellular_Component_2023	Spindle Microtubule (GO:0005876)	14/68	1.905236e-01	7.679097e-01	0	0	1.361680e+00	2.257638e+00	ZWILCH;PLK1;KIF11;SKA3;AURKB;SKA1;AURKA;CENPE;KIF18A;KIF18B;PRC1;KIF4A;CDK1;KNTC1
GO_Cellular_Component_2023	Cytoplasmic Vesicle Membrane (GO:0030659)	69/389	1.914563e-01	7.679097e-01	0	0	1.134079e+00	1.874740e+00	RET;MOXD1;SIGLEC9;TFRC;DYSF;STAB2;SLC2A3;FMN2;SLC2A4;SLA2;SIRPB1;LAMP5;IYD;GPER1;CA4;ITGAX;AP1S3;CD36;CTSD;SGCG;WLS;HLA-DPA1;CD177;ATP6V0B;MME;ENTPD7;DCSTAMP;CLEC4C;RAB31;DOK3;TYROBP;IRF7;VOPP1;TLR8;ATP6V0D2;HLA-DQB2;VAMP2;CAMK2B;GRIA2;HVCN1;PTAFR;C5AR1;CAMK2A;ITPR1;TMEM165;IRAK1;AP2S1;NCKAP1L;SLC15A3;APOB;HLA-DQA2;GRIA3;GRIA4;NTRK1;MSR1;ABCA3;CAV1;ABCA4;LILRB3;SGSM1;EHD2;MARCO;DIAPH1;PTPRC;SELL;NOSTRIN;HLA-DRA;MYD88;RAB9B
GO_Cellular_Component_2023	Extracellular Membrane-Bounded Organelle (GO:0065010)	12/57	1.919774e-01	7.679097e-01	0	0	1.400460e+00	2.311287e+00	SERPINE2;TFRC;PEG10;ITGB2;OGN;E2F1;ATP1A2;PRELP;CTSF;APOE;F5;GRIA4
GO_Cellular_Component_2023	Endoplasmic reticulum-Golgi Intermediate Compartment Membrane (GO:0033116)	11/52	2.009612e-01	7.953833e-01	0	0	1.408894e+00	2.260772e+00	LAMP5;TMED9;F8;COL7A1;CTSZ;TAP1;TGFA;CALR;FOLR1;CTSC;F5
GO_Cellular_Component_2023	Neuron To Neuron Synapse (GO:0098984)	3/10	2.066339e-01	8.009726e-01	0	0	2.249498e+00	3.547023e+00	GRIA2;NLGN1;ATP1B2
GO_Cellular_Component_2023	Platelet Dense Tubular Network (GO:0031094)	3/10	2.066339e-01	8.009726e-01	0	0	2.249498e+00	3.547023e+00	ATP2A3;ITPR1;SERPINA5
GO_Cellular_Component_2023	Synaptic Membrane (GO:0097060)	7/31	2.182295e-01	8.372888e-01	0	0	1.531273e+00	2.330916e+00	NLGN1;ITGA3;GPER1;PDE2A;TMEM240;GRIN2B;SHISA8
GO_Cellular_Component_2023	COPII-coated ER To Golgi Transport Vesicle (GO:0030134)	15/76	2.273501e-01	8.634711e-01	0	0	1.291389e+00	1.912888e+00	SEC13;TMED9;SEC24A;CTSZ;TGFA;F5;F8;COL7A1;HLA-DRA;SEC24D;HLA-DQA2;FOLR1;CTSC;HLA-DQB2;HLA-DPA1
GO_Cellular_Component_2023	Vesicle Coat (GO:0030120)	8/37	2.317657e-01	8.695264e-01	0	0	1.448319e+00	2.117484e+00	CCL13;COPB2;SEC13;SEC24A;ENTHD1;MYCBPAP;COPG1;SEC24D
GO_Cellular_Component_2023	Extracellular Vesicle (GO:1903561)	12/60	2.451524e-01	8.695264e-01	0	0	1.312696e+00	1.845487e+00	SERPINE2;TFRC;PEG10;ITGB2;OGN;E2F1;ATP1A2;PRELP;CTSF;APOE;F5;GRIA4
GO_Cellular_Component_2023	Filopodium (GO:0030175)	12/60	2.451524e-01	8.695264e-01	0	0	1.312696e+00	1.845487e+00	ACTA2;RIPOR2;TENM2;ITGA3;PALM;TBC1D10C;UNC5C;LCP1;SCIMP;ACTG2;DNALI1;RAPGEF3
GO_Cellular_Component_2023	COPI-coated Vesicle Membrane (GO:0030663)	4/16	2.463301e-01	8.695264e-01	0	0	1.749635e+00	2.451384e+00	CCL13;COPB2;COPG1;KDELR3
GO_Cellular_Component_2023	Dense Core Granule (GO:0031045)	4/16	2.463301e-01	8.695264e-01	0	0	1.749635e+00	2.451384e+00	KIF1A;SLC6A2;SYT8;BAIAP3
